V1,V2,V3
-90.759375,25.3074165696328,-3492
-90.70875,25.3074165696328,-3505
-90.658125,25.3074165696328,-3514
-90.6075,25.3074165696328,-3528
-90.556875,25.3074165696328,-3535
-90.50625,25.3074165696328,-3546
-90.455625,25.3074165696328,-3549
-90.405,25.3074165696328,-3545
-90.354375,25.3074165696328,-3538
-90.30375,25.3074165696328,-3524
-90.253125,25.3074165696328,-3519
-90.2025,25.3074165696328,-3506
-90.151875,25.3074165696328,-3499
-90.10125,25.3074165696328,-3485
-90.050625,25.3074165696328,-3481
-90,25.3074165696328,-3478
-98.1,25.2568217701808,21
-98.049375,25.2568217701808,17
-97.99875,25.2568217701808,13
-97.948125,25.2568217701808,12
-97.8975,25.2568217701808,7
-97.846875,25.2568217701808,5
-97.79625,25.2568217701808,2
-97.745625,25.2568217701808,2
-97.695,25.2568217701808,0
-97.644375,25.2568217701808,0
-97.59375,25.2568217701808,0
-97.543125,25.2568217701808,0
-97.4925,25.2568217701808,1
-97.441875,25.2568217701808,-2
-97.39125,25.2568217701808,-16
-97.340625,25.2568217701808,-24
-97.29,25.2568217701808,-35
-97.239375,25.2568217701808,-40
-97.18875,25.2568217701808,-45
-97.138125,25.2568217701808,-47
-97.0875,25.2568217701808,-51
-97.036875,25.2568217701808,-53
-96.98625,25.2568217701808,-57
-96.935625,25.2568217701808,-59
-96.885,25.2568217701808,-68
-96.834375,25.2568217701808,-74
-96.78375,25.2568217701808,-88
-96.733125,25.2568217701808,-97
-96.6825,25.2568217701808,-120
-96.631875,25.2568217701808,-132
-96.58125,25.2568217701808,-156
-96.530625,25.2568217701808,-174
-96.48,25.2568217701808,-261
-96.429375,25.2568217701808,-348
-96.37875,25.2568217701808,-492
-96.328125,25.2568217701808,-566
-96.2775,25.2568217701808,-703
-96.226875,25.2568217701808,-730
-96.17625,25.2568217701808,-794
-96.125625,25.2568217701808,-835
-96.075,25.2568217701808,-954
-96.024375,25.2568217701808,-1054
-95.97375,25.2568217701808,-1236
-95.923125,25.2568217701808,-1423
-95.8725,25.2568217701808,-1670
-95.821875,25.2568217701808,-1726
-95.77125,25.2568217701808,-1749
-95.720625,25.2568217701808,-1760
-95.67,25.2568217701808,-1958
-95.619375,25.2568217701808,-2244
-95.56875,25.2568217701808,-2101
-95.518125,25.2568217701808,-2183
-95.4675,25.2568217701808,-2385
-95.416875,25.2568217701808,-2426
-95.36625,25.2568217701808,-2912
-95.315625,25.2568217701808,-3245
-95.265,25.2568217701808,-3307
-95.214375,25.2568217701808,-3366
-95.16375,25.2568217701808,-3401
-95.113125,25.2568217701808,-3442
-95.0625,25.2568217701808,-3466
-95.011875,25.2568217701808,-3507
-94.96125,25.2568217701808,-3516
-94.910625,25.2568217701808,-3528
-94.86,25.2568217701808,-3532
-94.809375,25.2568217701808,-3538
-94.75875,25.2568217701808,-3541
-94.708125,25.2568217701808,-3549
-94.6575,25.2568217701808,-3553
-94.606875,25.2568217701808,-3563
-94.55625,25.2568217701808,-3569
-94.505625,25.2568217701808,-3585
-94.455,25.2568217701808,-3595
-94.404375,25.2568217701808,-3611
-94.35375,25.2568217701808,-3616
-94.303125,25.2568217701808,-3624
-94.2525,25.2568217701808,-3627
-94.201875,25.2568217701808,-3630
-94.15125,25.2568217701808,-3631
-94.100625,25.2568217701808,-3632
-94.05,25.2568217701808,-3632
-93.999375,25.2568217701808,-3631
-93.94875,25.2568217701808,-3629
-93.898125,25.2568217701808,-3627
-93.8475,25.2568217701808,-3625
-93.796875,25.2568217701808,-3622
-93.74625,25.2568217701808,-3619
-93.695625,25.2568217701808,-3613
-93.645,25.2568217701808,-3611
-93.594375,25.2568217701808,-3610
-93.54375,25.2568217701808,-3608
-93.493125,25.2568217701808,-3604
-93.4425,25.2568217701808,-3601
-93.391875,25.2568217701808,-3593
-93.34125,25.2568217701808,-3589
-93.290625,25.2568217701808,-3585
-93.24,25.2568217701808,-3583
-93.189375,25.2568217701808,-3579
-93.13875,25.2568217701808,-3577
-93.088125,25.2568217701808,-3570
-93.0375,25.2568217701808,-3565
-92.986875,25.2568217701808,-3554
-92.93625,25.2568217701808,-3549
-92.885625,25.2568217701808,-3537
-92.835,25.2568217701808,-3531
-92.784375,25.2568217701808,-3518
-92.73375,25.2568217701808,-3512
-92.683125,25.2568217701808,-3500
-92.6325,25.2568217701808,-3485
-92.581875,25.2568217701808,-3478
-92.53125,25.2568217701808,-3466
-92.480625,25.2568217701808,-3460
-92.43,25.2568217701808,-3452
-92.379375,25.2568217701808,-3448
-92.32875,25.2568217701808,-3441
-92.278125,25.2568217701808,-3437
-92.2275,25.2568217701808,-3429
-92.176875,25.2568217701808,-3423
-92.12625,25.2568217701808,-3408
-92.075625,25.2568217701808,-3401
-92.025,25.2568217701808,-3388
-91.974375,25.2568217701808,-3383
-91.92375,25.2568217701808,-3376
-91.873125,25.2568217701808,-3374
-91.8225,25.2568217701808,-3372
-91.771875,25.2568217701808,-3371
-91.72125,25.2568217701808,-3371
-91.670625,25.2568217701808,-3373
-91.62,25.2568217701808,-3380
-91.569375,25.2568217701808,-3386
-91.51875,25.2568217701808,-3397
-91.468125,25.2568217701808,-3401
-91.4175,25.2568217701808,-3410
-91.366875,25.2568217701808,-3413
-91.31625,25.2568217701808,-3418
-91.265625,25.2568217701808,-3419
-91.215,25.2568217701808,-3421
-91.164375,25.2568217701808,-3426
-91.11375,25.2568217701808,-3444
-91.063125,25.2568217701808,-3451
-91.0125,25.2568217701808,-3464
-90.961875,25.2568217701808,-3469
-90.91125,25.2568217701808,-3481
-90.860625,25.2568217701808,-3487
-90.81,25.2568217701808,-3499
-90.759375,25.2568217701808,-3508
-90.70875,25.2568217701808,-3526
-90.658125,25.2568217701808,-3535
-90.6075,25.2568217701808,-3550
-90.556875,25.2568217701808,-3558
-90.50625,25.2568217701808,-3574
-90.455625,25.2568217701808,-3585
-90.405,25.2568217701808,-3586
-90.354375,25.2568217701808,-3572
-90.30375,25.2568217701808,-3548
-90.253125,25.2568217701808,-3539
-90.2025,25.2568217701808,-3524
-90.151875,25.2568217701808,-3517
-90.10125,25.2568217701808,-3506
-90.050625,25.2568217701808,-3503
-90,25.2568217701808,-3502
-98.1,25.2062269707288,19
-98.049375,25.2062269707288,15
-97.99875,25.2062269707288,11
-97.948125,25.2062269707288,11
-97.8975,25.2062269707288,6
-97.846875,25.2062269707288,5
-97.79625,25.2062269707288,2
-97.745625,25.2062269707288,1
-97.695,25.2062269707288,0
-97.644375,25.2062269707288,0
-97.59375,25.2062269707288,0
-97.543125,25.2062269707288,0
-97.4925,25.2062269707288,1
-97.441875,25.2062269707288,-5
-97.39125,25.2062269707288,-20
-97.340625,25.2062269707288,-27
-97.29,25.2062269707288,-38
-97.239375,25.2062269707288,-42
-97.18875,25.2062269707288,-46
-97.138125,25.2062269707288,-48
-97.0875,25.2062269707288,-52
-97.036875,25.2062269707288,-54
-96.98625,25.2062269707288,-58
-96.935625,25.2062269707288,-61
-96.885,25.2062269707288,-71
-96.834375,25.2062269707288,-77
-96.78375,25.2062269707288,-92
-96.733125,25.2062269707288,-102
-96.6825,25.2062269707288,-126
-96.631875,25.2062269707288,-139
-96.58125,25.2062269707288,-165
-96.530625,25.2062269707288,-183
-96.48,25.2062269707288,-313
-96.429375,25.2062269707288,-413
-96.37875,25.2062269707288,-523
-96.328125,25.2062269707288,-608
-96.2775,25.2062269707288,-745
-96.226875,25.2062269707288,-784
-96.17625,25.2062269707288,-827
-96.125625,25.2062269707288,-869
-96.075,25.2062269707288,-1027
-96.024375,25.2062269707288,-1143
-95.97375,25.2062269707288,-1382
-95.923125,25.2062269707288,-1553
-95.8725,25.2062269707288,-1776
-95.821875,25.2062269707288,-1828
-95.77125,25.2062269707288,-1922
-95.720625,25.2062269707288,-1945
-95.67,25.2062269707288,-2233
-95.619375,25.2062269707288,-2287
-95.56875,25.2062269707288,-2191
-95.518125,25.2062269707288,-2273
-95.4675,25.2062269707288,-2393
-95.416875,25.2062269707288,-2443
-95.36625,25.2062269707288,-2923
-95.315625,25.2062269707288,-3132
-95.265,25.2062269707288,-3202
-95.214375,25.2062269707288,-3323
-95.16375,25.2062269707288,-3403
-95.113125,25.2062269707288,-3452
-95.0625,25.2062269707288,-3478
-95.011875,25.2062269707288,-3514
-94.96125,25.2062269707288,-3523
-94.910625,25.2062269707288,-3536
-94.86,25.2062269707288,-3541
-94.809375,25.2062269707288,-3547
-94.75875,25.2062269707288,-3550
-94.708125,25.2062269707288,-3557
-94.6575,25.2062269707288,-3561
-94.606875,25.2062269707288,-3570
-94.55625,25.2062269707288,-3576
-94.505625,25.2062269707288,-3591
-94.455,25.2062269707288,-3600
-94.404375,25.2062269707288,-3618
-94.35375,25.2062269707288,-3625
-94.303125,25.2062269707288,-3635
-94.2525,25.2062269707288,-3638
-94.201875,25.2062269707288,-3640
-94.15125,25.2062269707288,-3641
-94.100625,25.2062269707288,-3641
-94.05,25.2062269707288,-3640
-93.999375,25.2062269707288,-3638
-93.94875,25.2062269707288,-3637
-93.898125,25.2062269707288,-3634
-93.8475,25.2062269707288,-3632
-93.796875,25.2062269707288,-3629
-93.74625,25.2062269707288,-3627
-93.695625,25.2062269707288,-3622
-93.645,25.2062269707288,-3620
-93.594375,25.2062269707288,-3617
-93.54375,25.2062269707288,-3616
-93.493125,25.2062269707288,-3612
-93.4425,25.2062269707288,-3610
-93.391875,25.2062269707288,-3603
-93.34125,25.2062269707288,-3599
-93.290625,25.2062269707288,-3598
-93.24,25.2062269707288,-3596
-93.189375,25.2062269707288,-3593
-93.13875,25.2062269707288,-3592
-93.088125,25.2062269707288,-3586
-93.0375,25.2062269707288,-3581
-92.986875,25.2062269707288,-3568
-92.93625,25.2062269707288,-3562
-92.885625,25.2062269707288,-3553
-92.835,25.2062269707288,-3547
-92.784375,25.2062269707288,-3536
-92.73375,25.2062269707288,-3530
-92.683125,25.2062269707288,-3516
-92.6325,25.2062269707288,-3500
-92.581875,25.2062269707288,-3493
-92.53125,25.2062269707288,-3481
-92.480625,25.2062269707288,-3477
-92.43,25.2062269707288,-3470
-92.379375,25.2062269707288,-3467
-92.32875,25.2062269707288,-3462
-92.278125,25.2062269707288,-3458
-92.2275,25.2062269707288,-3449
-92.176875,25.2062269707288,-3443
-92.12625,25.2062269707288,-3431
-92.075625,25.2062269707288,-3425
-92.025,25.2062269707288,-3416
-91.974375,25.2062269707288,-3413
-91.92375,25.2062269707288,-3408
-91.873125,25.2062269707288,-3405
-91.8225,25.2062269707288,-3403
-91.771875,25.2062269707288,-3402
-91.72125,25.2062269707288,-3399
-91.670625,25.2062269707288,-3400
-91.62,25.2062269707288,-3403
-91.569375,25.2062269707288,-3406
-91.51875,25.2062269707288,-3413
-91.468125,25.2062269707288,-3417
-91.4175,25.2062269707288,-3424
-91.366875,25.2062269707288,-3427
-91.31625,25.2062269707288,-3432
-91.265625,25.2062269707288,-3434
-91.215,25.2062269707288,-3438
-91.164375,25.2062269707288,-3442
-91.11375,25.2062269707288,-3454
-91.063125,25.2062269707288,-3460
-91.0125,25.2062269707288,-3470
-90.961875,25.2062269707288,-3476
-90.91125,25.2062269707288,-3488
-90.860625,25.2062269707288,-3494
-90.81,25.2062269707288,-3509
-90.759375,25.2062269707288,-3519
-90.70875,25.2062269707288,-3538
-90.658125,25.2062269707288,-3547
-90.6075,25.2062269707288,-3562
-90.556875,25.2062269707288,-3569
-90.50625,25.2062269707288,-3585
-90.455625,25.2062269707288,-3597
-90.405,25.2062269707288,-3600
-90.354375,25.2062269707288,-3584
-90.30375,25.2062269707288,-3558
-90.253125,25.2062269707288,-3548
-90.2025,25.2062269707288,-3532
-90.151875,25.2062269707288,-3525
-90.10125,25.2062269707288,-3514
-90.050625,25.2062269707288,-3510
-90,25.2062269707288,-3504
-98.1,25.1556321712768,21
-98.049375,25.1556321712768,15
-97.99875,25.1556321712768,7
-97.948125,25.1556321712768,7
-97.8975,25.1556321712768,6
-97.846875,25.1556321712768,5
-97.79625,25.1556321712768,2
-97.745625,25.1556321712768,3
-97.695,25.1556321712768,0
-97.644375,25.1556321712768,0
-97.59375,25.1556321712768,0
-97.543125,25.1556321712768,0
-97.4925,25.1556321712768,-4
-97.441875,25.1556321712768,-12
-97.39125,25.1556321712768,-27
-97.340625,25.1556321712768,-33
-97.29,25.1556321712768,-42
-97.239375,25.1556321712768,-45
-97.18875,25.1556321712768,-49
-97.138125,25.1556321712768,-51
-97.0875,25.1556321712768,-54
-97.036875,25.1556321712768,-56
-96.98625,25.1556321712768,-62
-96.935625,25.1556321712768,-67
-96.885,25.1556321712768,-78
-96.834375,25.1556321712768,-85
-96.78375,25.1556321712768,-102
-96.733125,25.1556321712768,-113
-96.6825,25.1556321712768,-137
-96.631875,25.1556321712768,-150
-96.58125,25.1556321712768,-182
-96.530625,25.1556321712768,-213
-96.48,25.1556321712768,-432
-96.429375,25.1556321712768,-497
-96.37875,25.1556321712768,-652
-96.328125,25.1556321712768,-718
-96.2775,25.1556321712768,-850
-96.226875,25.1556321712768,-905
-96.17625,25.1556321712768,-982
-96.125625,25.1556321712768,-1043
-96.075,25.1556321712768,-1191
-96.024375,25.1556321712768,-1204
-95.97375,25.1556321712768,-1514
-95.923125,25.1556321712768,-1713
-95.8725,25.1556321712768,-1879
-95.821875,25.1556321712768,-1975
-95.77125,25.1556321712768,-2049
-95.720625,25.1556321712768,-2082
-95.67,25.1556321712768,-2291
-95.619375,25.1556321712768,-2297
-95.56875,25.1556321712768,-2309
-95.518125,25.1556321712768,-2376
-95.4675,25.1556321712768,-2582
-95.416875,25.1556321712768,-2916
-95.36625,25.1556321712768,-3115
-95.315625,25.1556321712768,-3223
-95.265,25.1556321712768,-3288
-95.214375,25.1556321712768,-3341
-95.16375,25.1556321712768,-3392
-95.113125,25.1556321712768,-3471
-95.0625,25.1556321712768,-3502
-95.011875,25.1556321712768,-3532
-94.96125,25.1556321712768,-3543
-94.910625,25.1556321712768,-3557
-94.86,25.1556321712768,-3561
-94.809375,25.1556321712768,-3566
-94.75875,25.1556321712768,-3569
-94.708125,25.1556321712768,-3574
-94.6575,25.1556321712768,-3576
-94.606875,25.1556321712768,-3583
-94.55625,25.1556321712768,-3588
-94.505625,25.1556321712768,-3601
-94.455,25.1556321712768,-3614
-94.404375,25.1556321712768,-3637
-94.35375,25.1556321712768,-3645
-94.303125,25.1556321712768,-3658
-94.2525,25.1556321712768,-3662
-94.201875,25.1556321712768,-3664
-94.15125,25.1556321712768,-3663
-94.100625,25.1556321712768,-3659
-94.05,25.1556321712768,-3658
-93.999375,25.1556321712768,-3653
-93.94875,25.1556321712768,-3651
-93.898125,25.1556321712768,-3648
-93.8475,25.1556321712768,-3646
-93.796875,25.1556321712768,-3643
-93.74625,25.1556321712768,-3641
-93.695625,25.1556321712768,-3638
-93.645,25.1556321712768,-3636
-93.594375,25.1556321712768,-3633
-93.54375,25.1556321712768,-3631
-93.493125,25.1556321712768,-3628
-93.4425,25.1556321712768,-3626
-93.391875,25.1556321712768,-3621
-93.34125,25.1556321712768,-3619
-93.290625,25.1556321712768,-3617
-93.24,25.1556321712768,-3616
-93.189375,25.1556321712768,-3614
-93.13875,25.1556321712768,-3613
-93.088125,25.1556321712768,-3609
-93.0375,25.1556321712768,-3605
-92.986875,25.1556321712768,-3592
-92.93625,25.1556321712768,-3587
-92.885625,25.1556321712768,-3585
-92.835,25.1556321712768,-3582
-92.784375,25.1556321712768,-3573
-92.73375,25.1556321712768,-3566
-92.683125,25.1556321712768,-3550
-92.6325,25.1556321712768,-3534
-92.581875,25.1556321712768,-3527
-92.53125,25.1556321712768,-3516
-92.480625,25.1556321712768,-3512
-92.43,25.1556321712768,-3506
-92.379375,25.1556321712768,-3506
-92.32875,25.1556321712768,-3504
-92.278125,25.1556321712768,-3501
-92.2275,25.1556321712768,-3490
-92.176875,25.1556321712768,-3484
-92.12625,25.1556321712768,-3473
-92.075625,25.1556321712768,-3468
-92.025,25.1556321712768,-3463
-91.974375,25.1556321712768,-3461
-91.92375,25.1556321712768,-3456
-91.873125,25.1556321712768,-3453
-91.8225,25.1556321712768,-3446
-91.771875,25.1556321712768,-3443
-91.72125,25.1556321712768,-3439
-91.670625,25.1556321712768,-3439
-91.62,25.1556321712768,-3439
-91.569375,25.1556321712768,-3440
-91.51875,25.1556321712768,-3444
-91.468125,25.1556321712768,-3447
-91.4175,25.1556321712768,-3453
-91.366875,25.1556321712768,-3456
-91.31625,25.1556321712768,-3462
-91.265625,25.1556321712768,-3465
-91.215,25.1556321712768,-3471
-91.164375,25.1556321712768,-3472
-91.11375,25.1556321712768,-3476
-91.063125,25.1556321712768,-3478
-91.0125,25.1556321712768,-3485
-90.961875,25.1556321712768,-3489
-90.91125,25.1556321712768,-3503
-90.860625,25.1556321712768,-3513
-90.81,25.1556321712768,-3534
-90.759375,25.1556321712768,-3544
-90.70875,25.1556321712768,-3563
-90.658125,25.1556321712768,-3573
-90.6075,25.1556321712768,-3585
-90.556875,25.1556321712768,-3588
-90.50625,25.1556321712768,-3595
-90.455625,25.1556321712768,-3598
-90.405,25.1556321712768,-3597
-90.354375,25.1556321712768,-3589
-90.30375,25.1556321712768,-3570
-90.253125,25.1556321712768,-3562
-90.2025,25.1556321712768,-3546
-90.151875,25.1556321712768,-3539
-90.10125,25.1556321712768,-3527
-90.050625,25.1556321712768,-3521
-90,25.1556321712768,-3507
-98.1,25.1050373718249,21
-98.049375,25.1050373718249,14
-97.99875,25.1050373718249,7
-97.948125,25.1050373718249,7
-97.8975,25.1050373718249,5
-97.846875,25.1050373718249,4
-97.79625,25.1050373718249,4
-97.745625,25.1050373718249,5
-97.695,25.1050373718249,0
-97.644375,25.1050373718249,0
-97.59375,25.1050373718249,0
-97.543125,25.1050373718249,0
-97.4925,25.1050373718249,-8
-97.441875,25.1050373718249,-16
-97.39125,25.1050373718249,-29
-97.340625,25.1050373718249,-35
-97.29,25.1050373718249,-43
-97.239375,25.1050373718249,-46
-97.18875,25.1050373718249,-50
-97.138125,25.1050373718249,-52
-97.0875,25.1050373718249,-56
-97.036875,25.1050373718249,-58
-96.98625,25.1050373718249,-65
-96.935625,25.1050373718249,-70
-96.885,25.1050373718249,-82
-96.834375,25.1050373718249,-89
-96.78375,25.1050373718249,-108
-96.733125,25.1050373718249,-119
-96.6825,25.1050373718249,-142
-96.631875,25.1050373718249,-156
-96.58125,25.1050373718249,-192
-96.530625,25.1050373718249,-256
-96.48,25.1050373718249,-483
-96.429375,25.1050373718249,-572
-96.37875,25.1050373718249,-709
-96.328125,25.1050373718249,-771
-96.2775,25.1050373718249,-919
-96.226875,25.1050373718249,-970
-96.17625,25.1050373718249,-1063
-96.125625,25.1050373718249,-1129
-96.075,25.1050373718249,-1219
-96.024375,25.1050373718249,-1227
-95.97375,25.1050373718249,-1619
-95.923125,25.1050373718249,-1764
-95.8725,25.1050373718249,-1957
-95.821875,25.1050373718249,-2019
-95.77125,25.1050373718249,-2063
-95.720625,25.1050373718249,-2088
-95.67,25.1050373718249,-2276
-95.619375,25.1050373718249,-2302
-95.56875,25.1050373718249,-2328
-95.518125,25.1050373718249,-2385
-95.4675,25.1050373718249,-2792
-95.416875,25.1050373718249,-3006
-95.36625,25.1050373718249,-3136
-95.315625,25.1050373718249,-3196
-95.265,25.1050373718249,-3250
-95.214375,25.1050373718249,-3366
-95.16375,25.1050373718249,-3412
-95.113125,25.1050373718249,-3481
-95.0625,25.1050373718249,-3511
-95.011875,25.1050373718249,-3544
-94.96125,25.1050373718249,-3556
-94.910625,25.1050373718249,-3569
-94.86,25.1050373718249,-3573
-94.809375,25.1050373718249,-3576
-94.75875,25.1050373718249,-3578
-94.708125,25.1050373718249,-3582
-94.6575,25.1050373718249,-3584
-94.606875,25.1050373718249,-3589
-94.55625,25.1050373718249,-3593
-94.505625,25.1050373718249,-3612
-94.455,25.1050373718249,-3626
-94.404375,25.1050373718249,-3649
-94.35375,25.1050373718249,-3658
-94.303125,25.1050373718249,-3672
-94.2525,25.1050373718249,-3676
-94.201875,25.1050373718249,-3676
-94.15125,25.1050373718249,-3674
-94.100625,25.1050373718249,-3669
-94.05,25.1050373718249,-3666
-93.999375,25.1050373718249,-3661
-93.94875,25.1050373718249,-3659
-93.898125,25.1050373718249,-3655
-93.8475,25.1050373718249,-3654
-93.796875,25.1050373718249,-3650
-93.74625,25.1050373718249,-3649
-93.695625,25.1050373718249,-3645
-93.645,25.1050373718249,-3644
-93.594375,25.1050373718249,-3641
-93.54375,25.1050373718249,-3639
-93.493125,25.1050373718249,-3636
-93.4425,25.1050373718249,-3634
-93.391875,25.1050373718249,-3630
-93.34125,25.1050373718249,-3629
-93.290625,25.1050373718249,-3626
-93.24,25.1050373718249,-3625
-93.189375,25.1050373718249,-3623
-93.13875,25.1050373718249,-3622
-93.088125,25.1050373718249,-3617
-93.0375,25.1050373718249,-3613
-92.986875,25.1050373718249,-3601
-92.93625,25.1050373718249,-3597
-92.885625,25.1050373718249,-3600
-92.835,25.1050373718249,-3599
-92.784375,25.1050373718249,-3592
-92.73375,25.1050373718249,-3584
-92.683125,25.1050373718249,-3566
-92.6325,25.1050373718249,-3551
-92.581875,25.1050373718249,-3545
-92.53125,25.1050373718249,-3535
-92.480625,25.1050373718249,-3531
-92.43,25.1050373718249,-3527
-92.379375,25.1050373718249,-3526
-92.32875,25.1050373718249,-3523
-92.278125,25.1050373718249,-3520
-92.2275,25.1050373718249,-3510
-92.176875,25.1050373718249,-3504
-92.12625,25.1050373718249,-3492
-92.075625,25.1050373718249,-3489
-92.025,25.1050373718249,-3486
-91.974375,25.1050373718249,-3484
-91.92375,25.1050373718249,-3480
-91.873125,25.1050373718249,-3476
-91.8225,25.1050373718249,-3466
-91.771875,25.1050373718249,-3462
-91.72125,25.1050373718249,-3457
-91.670625,25.1050373718249,-3456
-91.62,25.1050373718249,-3455
-91.569375,25.1050373718249,-3456
-91.51875,25.1050373718249,-3459
-91.468125,25.1050373718249,-3462
-91.4175,25.1050373718249,-3468
-91.366875,25.1050373718249,-3471
-91.31625,25.1050373718249,-3477
-91.265625,25.1050373718249,-3481
-91.215,25.1050373718249,-3487
-91.164375,25.1050373718249,-3487
-91.11375,25.1050373718249,-3487
-91.063125,25.1050373718249,-3488
-91.0125,25.1050373718249,-3491
-90.961875,25.1050373718249,-3493
-90.91125,25.1050373718249,-3513
-90.860625,25.1050373718249,-3526
-90.81,25.1050373718249,-3547
-90.759375,25.1050373718249,-3556
-90.70875,25.1050373718249,-3576
-90.658125,25.1050373718249,-3586
-90.6075,25.1050373718249,-3597
-90.556875,25.1050373718249,-3596
-90.50625,25.1050373718249,-3598
-90.455625,25.1050373718249,-3600
-90.405,25.1050373718249,-3596
-90.354375,25.1050373718249,-3590
-90.30375,25.1050373718249,-3574
-90.253125,25.1050373718249,-3567
-90.2025,25.1050373718249,-3552
-90.151875,25.1050373718249,-3546
-90.10125,25.1050373718249,-3533
-90.050625,25.1050373718249,-3527
-90,25.1050373718249,-3513
-98.1,25.0544425723729,22
-98.049375,25.0544425723729,14
-97.99875,25.0544425723729,7
-97.948125,25.0544425723729,6
-97.8975,25.0544425723729,7
-97.846875,25.0544425723729,4
-97.79625,25.0544425723729,3
-97.745625,25.0544425723729,1
-97.695,25.0544425723729,0
-97.644375,25.0544425723729,0
-97.59375,25.0544425723729,0
-97.543125,25.0544425723729,-1
-97.4925,25.0544425723729,-15
-97.441875,25.0544425723729,-22
-97.39125,25.0544425723729,-35
-97.340625,25.0544425723729,-40
-97.29,25.0544425723729,-46
-97.239375,25.0544425723729,-48
-97.18875,25.0544425723729,-53
-97.138125,25.0544425723729,-55
-97.0875,25.0544425723729,-59
-97.036875,25.0544425723729,-62
-96.98625,25.0544425723729,-72
-96.935625,25.0544425723729,-77
-96.885,25.0544425723729,-90
-96.834375,25.0544425723729,-97
-96.78375,25.0544425723729,-118
-96.733125,25.0544425723729,-129
-96.6825,25.0544425723729,-155
-96.631875,25.0544425723729,-176
-96.58125,25.0544425723729,-286
-96.530625,25.0544425723729,-417
-96.48,25.0544425723729,-628
-96.429375,25.0544425723729,-698
-96.37875,25.0544425723729,-811
-96.328125,25.0544425723729,-914
-96.2775,25.0544425723729,-1055
-96.226875,25.0544425723729,-1104
-96.17625,25.0544425723729,-1210
-96.125625,25.0544425723729,-1258
-96.075,25.0544425723729,-1400
-96.024375,25.0544425723729,-1471
-95.97375,25.0544425723729,-1658
-95.923125,25.0544425723729,-1782
-95.8725,25.0544425723729,-1995
-95.821875,25.0544425723729,-2038
-95.77125,25.0544425723729,-2099
-95.720625,25.0544425723729,-2137
-95.67,25.0544425723729,-2197
-95.619375,25.0544425723729,-2263
-95.56875,25.0544425723729,-2329
-95.518125,25.0544425723729,-2422
-95.4675,25.0544425723729,-2856
-95.416875,25.0544425723729,-3036
-95.36625,25.0544425723729,-3164
-95.315625,25.0544425723729,-3210
-95.265,25.0544425723729,-3238
-95.214375,25.0544425723729,-3341
-95.16375,25.0544425723729,-3383
-95.113125,25.0544425723729,-3488
-95.0625,25.0544425723729,-3526
-95.011875,25.0544425723729,-3573
-94.96125,25.0544425723729,-3589
-94.910625,25.0544425723729,-3597
-94.86,25.0544425723729,-3596
-94.809375,25.0544425723729,-3597
-94.75875,25.0544425723729,-3598
-94.708125,25.0544425723729,-3599
-94.6575,25.0544425723729,-3601
-94.606875,25.0544425723729,-3609
-94.55625,25.0544425723729,-3618
-94.505625,25.0544425723729,-3643
-94.455,25.0544425723729,-3656
-94.404375,25.0544425723729,-3676
-94.35375,25.0544425723729,-3685
-94.303125,25.0544425723729,-3700
-94.2525,25.0544425723729,-3703
-94.201875,25.0544425723729,-3700
-94.15125,25.0544425723729,-3695
-94.100625,25.0544425723729,-3685
-94.05,25.0544425723729,-3682
-93.999375,25.0544425723729,-3675
-93.94875,25.0544425723729,-3672
-93.898125,25.0544425723729,-3669
-93.8475,25.0544425723729,-3668
-93.796875,25.0544425723729,-3665
-93.74625,25.0544425723729,-3664
-93.695625,25.0544425723729,-3661
-93.645,25.0544425723729,-3659
-93.594375,25.0544425723729,-3656
-93.54375,25.0544425723729,-3655
-93.493125,25.0544425723729,-3652
-93.4425,25.0544425723729,-3650
-93.391875,25.0544425723729,-3648
-93.34125,25.0544425723729,-3646
-93.290625,25.0544425723729,-3645
-93.24,25.0544425723729,-3644
-93.189375,25.0544425723729,-3641
-93.13875,25.0544425723729,-3640
-93.088125,25.0544425723729,-3636
-93.0375,25.0544425723729,-3633
-92.986875,25.0544425723729,-3627
-92.93625,25.0544425723729,-3625
-92.885625,25.0544425723729,-3624
-92.835,25.0544425723729,-3623
-92.784375,25.0544425723729,-3617
-92.73375,25.0544425723729,-3612
-92.683125,25.0544425723729,-3597
-92.6325,25.0544425723729,-3584
-92.581875,25.0544425723729,-3578
-92.53125,25.0544425723729,-3570
-92.480625,25.0544425723729,-3568
-92.43,25.0544425723729,-3566
-92.379375,25.0544425723729,-3565
-92.32875,25.0544425723729,-3564
-92.278125,25.0544425723729,-3562
-92.2275,25.0544425723729,-3552
-92.176875,25.0544425723729,-3546
-92.12625,25.0544425723729,-3534
-92.075625,25.0544425723729,-3529
-92.025,25.0544425723729,-3524
-91.974375,25.0544425723729,-3522
-91.92375,25.0544425723729,-3517
-91.873125,25.0544425723729,-3514
-91.8225,25.0544425723729,-3503
-91.771875,25.0544425723729,-3499
-91.72125,25.0544425723729,-3492
-91.670625,25.0544425723729,-3489
-91.62,25.0544425723729,-3486
-91.569375,25.0544425723729,-3485
-91.51875,25.0544425723729,-3486
-91.468125,25.0544425723729,-3490
-91.4175,25.0544425723729,-3498
-91.366875,25.0544425723729,-3499
-91.31625,25.0544425723729,-3504
-91.265625,25.0544425723729,-3509
-91.215,25.0544425723729,-3515
